,GeneID,Length,EntrezGene,Symbol,RefSeq,logFC,logCPM,PValue
ENSRNOG00000015578,ENSRNOG00000015578.6,2055,303247,Tnk1,NM_001107012,-0.32275968876626,-1.00670441246923,0.502809819664294
ENSRNOG00000015669,ENSRNOG00000015669.3,2164,363634,Kctd11,NM_001108831,-1.28275097417902,1.6851414312755,1.40788505555727e-17
ENSRNOG00000061400,ENSRNOG00000061400.1,123,NA,NA,NA,0.235860447120992,-0.657792710556235,0.441804463275161
ENSRNOG00000015975,ENSRNOG00000015975.5,1454,497940,Ppp1r2l1,NM_001017476,0.165519613619369,3.34998830341648,0.088435193437272
ENSRNOG00000016109,ENSRNOG00000016109.6,5190,303248,Neurl4,NM_001107013,0.190022168071009,4.01250314596279,0.0357688210573933
ENSRNOG00000016360,ENSRNOG00000016360.4,1355,497941,Gps2,NM_001017477,-0.0569453150700653,4.74524395957102,0.446193696406694
ENSRNOG00000016478,ENSRNOG00000016478.7,1197,287444,Eif5a,NM_001033681,-0.40721067409687,8.55960044940443,3.14238876711525e-15
ENSRNOG00000017226,ENSRNOG00000017226.6,2506,25139,Slc2a4,NM_001430054,0.160969174460807,3.2686112071065,0.050448450192395
ENSRNOG00000027628,ENSRNOG00000027628.5,1579,287446,Elp5,NM_001001718,-0.0430999039306322,4.40279943258839,0.588400036189383
ENSRNOG00000057661,ENSRNOG00000057661.1,121,NA,NA,NA,0.23560217114024,-0.799500400165015,0.696159272533921
ENSRNOG00000017352,ENSRNOG00000017352.4,1503,287447,Ctdnep1,NM_001100494,-0.00849307727131716,5.27260326712362,0.906411963195605
ENSRNOG00000017417,ENSRNOG00000017417.6,822,58974,Gabarap,NM_172036,-0.286602618535106,7.04219448023527,5.33379373556964e-05
ENSRNOG00000017657,ENSRNOG00000017657.5,1685,360550,Phf23,NM_001004272,0.27075620711202,5.178732527311,7.36926016582054e-05
ENSRNOG00000017915,ENSRNOG00000017915.6,2785,303251,Dvl2,NM_001172056,0.332422556129393,4.00032706890202,0.000388849185778307
ENSRNOG00000018114,ENSRNOG00000018114.7,2178,25363,Acadvl,NM_012891,-0.259898786123693,3.53978814539237,0.00239299624919965
ENSRNOG00000018526,ENSRNOG00000018526.7,3226,29495,Dlg4,NM_019621,-0.355371418907961,4.73940326825871,3.68612773872719e-07
ENSRNOG00000018748,ENSRNOG00000018748.8,1918,287450,Slc16a11,NM_001105797,0.521626423759358,-0.279359340020571,0.113262956531685
ENSRNOG00000018785,ENSRNOG00000018785.6,1903,287451,Slc16a13,NM_001005530,-0.42493410590583,1.81287253969426,0.00586258935785006
ENSRNOG00000018829,ENSRNOG00000018829.6,1569,287452,C10h17orf49,NM_001127521,0.0091497387468565,3.61642858636181,0.911455848476292
ENSRNOG00000018881,ENSRNOG00000018881.6,588,NA,NA,NA,0.104066874832361,2.86505341196916,0.380939728979789
ENSRNOG00000019268,ENSRNOG00000019268.7,3631,360552,Pelp1,NM_001024270,0.271577917026372,5.33625699458783,3.15593383953653e-06
ENSRNOG00000019308,ENSRNOG00000019308.7,1707,25388,Arrb2,NM_012911,0.366864595300621,1.85627210243768,0.010106812125489
ENSRNOG00000019384,ENSRNOG00000019384.6,906,287456,Med11,NM_001105799,-0.17156565203207,2.56861248818261,0.193996779123985
ENSRNOG00000026647,ENSRNOG00000026647.4,1705,497942,Cxcl16,NM_001017478,-0.10389572957438,2.97043824899863,0.33568469122042
ENSRNOG00000019477,ENSRNOG00000019477.6,2879,287457,Zmynd15,NM_001105800,0.279517641982302,-1.05076142434096,0.507804551103565
ENSRNOG00000026488,ENSRNOG00000026488.6,2444,NA,NA,NA,-0.809894139057997,0.261620756803343,0.00251221249664838
ENSRNOG00000019551,ENSRNOG00000019551.5,717,29666,Psmb6,NM_057099,-0.140095661865214,5.24410409687848,0.1015472902743
ENSRNOG00000019604,ENSRNOG00000019604.6,2796,25097,Pld2,NM_033299,-0.531808416839764,2.53479864872089,8.25221148936972e-05
ENSRNOG00000033508,ENSRNOG00000033508.5,5053,303259,Mink1,NM_001271136,-0.164034769555707,5.43973527985324,0.00628213570857797
ENSRNOG00000031315,ENSRNOG00000031315.2,321,81769,Rpl36al1,NM_031105,-0.0643242710057798,6.94483674440002,0.351004873995022
ENSRNOG00000003815,ENSRNOG00000003815.4,1207,64201,Slc25a11,NM_022398,0.0298246232326764,4.17713328548953,0.661869577841401
ENSRNOG00000003879,ENSRNOG00000003879.5,1859,360554,Rnf167,NM_001008361,0.410179508386858,3.87771764837293,1.04388163677487e-07
ENSRNOG00000003975,ENSRNOG00000003975.6,816,64303,Pfn1,NM_022511,-0.731036462705667,8.67006395688082,8.1803082241015e-25
ENSRNOG00000004078,ENSRNOG00000004078.7,1429,25438,Eno3,NM_012949,-2.34380495677573,4.51678205513124,1.43589485985848e-139
ENSRNOG00000004246,ENSRNOG00000004246.5,1224,303260,Spag7,NM_001107016,0.056148685219999,4.87249966852875,0.48832056213193
ENSRNOG00000004283,ENSRNOG00000004283.6,4438,287462,Camta2,NM_001105801,-0.599455874469457,4.26068551619722,3.69455706590779e-16
ENSRNOG00000031364,ENSRNOG00000031364.3,4083,113886,Kif1c,NM_145877,0.0282590135095926,8.25211462704703,0.609960713899251
ENSRNOG00000005009,ENSRNOG00000005009.5,2451,497944,Zfp3,NM_001109034,0.446789494892267,-0.894429437076094,0.221256793079124
ENSRNOG00000005015,ENSRNOG00000005015.6,3467,54190,Rabep1,NM_019124,0.0186542303168123,6.15475299021923,0.774517632293369
ENSRNOG00000006126,ENSRNOG00000006126.6,2412,113929,Nup88,NM_053616,-0.0789323750760631,5.25791156114733,0.187554051531825
ENSRNOG00000006913,ENSRNOG00000006913.7,769,287463,Rpain,NM_001033060,0.334949614819496,1.68484052616013,0.0208780183321527
ENSRNOG00000006949,ENSRNOG00000006949.6,1086,29681,C1qbp,NM_019259,0.0947911223830638,6.83600427237438,0.0940314019348231
ENSRNOG00000007054,ENSRNOG00000007054.6,2716,287464,Dhx33,NM_001105802,0.441150435045451,3.88743847443446,4.04941662324779e-06
ENSRNOG00000055466,ENSRNOG00000055466.1,1156,100910823,Derl2,NM_001399430,-0.0662541841811331,4.19517217016653,0.414457725366918
ENSRNOG00000007725,ENSRNOG00000007725.2,621,NA,NA,NA,-0.0699277636991422,4.11426520984848,0.409174882966481
ENSRNOG00000023143,ENSRNOG00000023143.6,7081,360557,Nlrp1a,NM_001145755,0.0149431662689055,-0.716405312783476,1
ENSRNOG00000008040,ENSRNOG00000008040.5,1436,360559,Pimreg,NM_001113781,-0.566595824685681,4.13149285655711,1.74776972071853e-09
ENSRNOG00000014027,ENSRNOG00000014027.7,3196,360560,4933427D14Rikl,NM_001427204,-0.00800903828966831,4.48091164495293,0.91960980199899
ENSRNOG00000014072,ENSRNOG00000014072.5,1425,NA,NA,NA,-0.495549369537186,6.35928346254581,4.42066100443435e-19
ENSRNOG00000014618,ENSRNOG00000014618.6,1022,287475,Med31,NM_001135813,-0.135395002075212,3.36084339806152,0.14795487381536
ENSRNOG00000014865,ENSRNOG00000014865.3,384,NA,NA,NA,0.107597757960984,-0.513603310252936,0.778265838237184
ENSRNOG00000037371,ENSRNOG00000037371.5,819,679600,Xaf1,NM_001398875,0.28277266153239,3.1724095717654,0.0057545966539921
ENSRNOG00000014973,ENSRNOG00000014973.7,1432,85270,Tekt1,NM_053508,1.02291281017664,1.65578220276283,5.20497173896043e-09
ENSRNOG00000015157,ENSRNOG00000015157.6,2441,679629,Smtnl2,NM_001190998,2.50543797687501,3.12943670470464,3.38476448682461e-100
ENSRNOG00000015236,ENSRNOG00000015236.5,4280,60571,Mybbp1a,NM_031668,0.104099134944134,6.80844226084613,0.0361293741194935
ENSRNOG00000057040,ENSRNOG00000057040.1,3869,100270678,Spns2,NM_001144991,1.12866791965742,1.15566813386592,7.39262434841374e-10
ENSRNOG00000059449,ENSRNOG00000059449.1,301,NA,NA,NA,4.6346839124485,3.36315100107897,9.9243014146326e-102
ENSRNOG00000010041,ENSRNOG00000010041.6,1945,64631,Ube2g1,NM_022690,-0.0897866055927887,5.67558565785719,0.190876790234386
ENSRNOG00000016212,ENSRNOG00000016212.6,7181,303292,Ankfy1,NM_001107018,-0.289104258284535,5.33113159647694,1.27902409152296e-06
ENSRNOG00000024553,ENSRNOG00000024553.3,1453,303293,Cyb5d2,NM_001007671,-0.106336720022107,0.829495318255516,0.625711816504895
ENSRNOG00000024535,ENSRNOG00000024535.6,9293,287476,Zzef1,NM_001427300,0.0248931445894633,4.68791865983425,0.756962661707911
ENSRNOG00000017912,ENSRNOG00000017912.7,4828,25391,Atp2a3,NM_012914,-0.359001897644667,-0.608613187399497,0.284151223361409
ENSRNOG00000046639,ENSRNOG00000046639.2,3953,83577,Itgae,NM_031768,0.0865096987409607,2.81302831731808,0.497245985175227
ENSRNOG00000018242,ENSRNOG00000018242.7,3801,60341,Camkk1,NM_031662,0.43074736983313,1.98642995049184,0.00373205558488356
ENSRNOG00000018550,ENSRNOG00000018550.5,2880,360563,Ncbp3,NM_001108281,0.291703691387898,5.27119543628812,2.77330045117157e-06
ENSRNOG00000048660,ENSRNOG00000048660.1,2256,687827,Haspin,NM_001398936,0.103613267836379,3.70643875114533,0.242146435551653
ENSRNOG00000019208,ENSRNOG00000019208.7,2528,113995,P2rx5,NM_080780,-1.56210134975029,2.26440262845862,1.92112646126475e-33
ENSRNOG00000019352,ENSRNOG00000019352.8,1544,287477,Emc6,NM_001105806,-0.286532808420382,4.09097378411713,0.00158197349007971
ENSRNOG00000019357,ENSRNOG00000019357.8,1643,360564,Tax1bp3,NM_001025419,-0.0514427756695476,5.94073168320177,0.560967138203683
ENSRNOG00000028688,ENSRNOG00000028688.7,2524,287478,Ctns,NM_001191647,0.939218611235533,3.90767004684454,5.48126931634184e-19
ENSRNOG00000019458,ENSRNOG00000019458.7,2852,287479,Shpk,NM_001033682,-0.201759783857225,-0.5539666064538,0.568809458397648
ENSRNOG00000002652,ENSRNOG00000002652.7,4563,303298,Rap1gap2,NM_001107019,-2.17539423812095,0.874022277284101,2.96922362298693e-21
ENSRNOG00000002669,ENSRNOG00000002669.9,6782,303300,Cluh,NM_001305213,0.0429110441880511,5.16332486162198,0.447680021763853
ENSRNOG00000002755,ENSRNOG00000002755.6,6639,83572,Pafah1b1,NM_031763,-0.201045178366125,7.43520250277566,0.00641708787778995
ENSRNOG00000062142,ENSRNOG00000062142.1,2679,NA,NA,NA,0.382435876006586,2.73149683232151,0.00501115522228929
ENSRNOG00000002764,ENSRNOG00000002764.9,2827,360568,Mettl16,NM_001402033,0.317740187364101,4.23327401114153,2.0631817751794e-05
ENSRNOG00000002894,ENSRNOG00000002894.7,4566,287521,Mnt,NM_001105807,0.411582381320521,4.53897824707291,4.28451565280509e-08
ENSRNOG00000027194,ENSRNOG00000027194.7,5197,303304,Sgsm2,NM_001107020,-0.0623834848276617,3.07538089848273,0.601242525311547
ENSRNOG00000002980,ENSRNOG00000002980.7,4610,100360406,Tsr1,NM_001399004,0.223733657362766,5.67614163245788,0.000353995700895117
ENSRNOG00000002991,ENSRNOG00000002991.7,2032,303306,Srr,NM_198757,-0.180277579476882,1.76441793637231,0.2026063392
ENSRNOG00000003041,ENSRNOG00000003041.8,6126,287522,Smg6,NM_001047876,0.426222545219111,4.49665623174181,4.61372056780204e-09
ENSRNOG00000061976,ENSRNOG00000061976.1,1451,NA,NA,NA,-0.419573601917266,4.28075192886842,0.000882462853920136
ENSRNOG00000003116,ENSRNOG00000003116.8,4875,287523,Dph1,NM_001105809,0.0264145551840561,3.48849170229544,0.795747255300249
ENSRNOG00000003121,ENSRNOG00000003121.6,3455,303311,Rtn4rl1,NM_181377,-1.2432472862331,2.11789104834018,2.24547233556981e-22
ENSRNOG00000003123,ENSRNOG00000003123.8,6085,287524,Rpa1,NM_001047843,0.567428272893283,6.43854153297029,4.11920851187762e-20
ENSRNOG00000026783,ENSRNOG00000026783.5,3436,287525,Smyd4,NM_001105810,0.705440307323928,2.90473303150635,5.32167670858865e-12
ENSRNOG00000061979,ENSRNOG00000061979.1,296,NA,NA,NA,-0.517595176990615,3.07386302548305,0.0197685955657411
ENSRNOG00000003172,ENSRNOG00000003172.6,1548,287526,Serpinf1,NM_177927,-1.2831862516533,8.42703328425138,4.82905948650212e-109
ENSRNOG00000003243,ENSRNOG00000003243.7,6895,303312,Wdr81,NM_001134360,0.234928344038878,4.4696828032307,0.0053993217530567
ENSRNOG00000035620,ENSRNOG00000035620.1,95,100314001,Mir22,NR_031824,1.09906622295654,0.567149996415613,2.48317851205953e-05
ENSRNOG00000037275,ENSRNOG00000037275.4,2115,497955,Tlcd2,NM_001398847,0.0994228965271084,-0.915533744210855,0.889798991798714
ENSRNOG00000015692,ENSRNOG00000015692.6,2979,286993,Taok1,NM_173327,0.235761091273818,5.72299108566362,0.00218230872545333
ENSRNOG00000022615,ENSRNOG00000022615.5,1418,287550,Tp53i13,NM_001105818,-0.120292822088839,2.18489282096129,0.482045101988085
ENSRNOG00000061270,ENSRNOG00000061270.1,3130,83709,Git1,NM_031814,0.0716071340500907,5.23203714310743,0.292180268384221
ENSRNOG00000014742,ENSRNOG00000014742.8,2102,360575,Ankrd13b,NM_001430227,0.284528714577542,3.53931082857649,0.00838803435206322
ENSRNOG00000014496,ENSRNOG00000014496.7,2557,245982,Coro6,NM_139115,0.690980482882804,0.707118857304353,0.0182317472485966
ENSRNOG00000050113,ENSRNOG00000050113.1,138,NA,NA,NA,-0.522634823852038,-0.49601667455916,0.143356679427647
ENSRNOG00000014285,ENSRNOG00000014285.6,6343,303342,Ssh2,NM_001107024,0.118318437390615,3.11076367635486,0.261489696592218
ENSRNOG00000022502,ENSRNOG00000022502.6,3359,NA,NA,NA,0.102458613702271,5.3302723473875,0.195391595671143
ENSRNOG00000003563,ENSRNOG00000003563.6,2598,287552,Blmh,NM_001034163,-0.102382201642792,5.76859966664949,0.078665380726232
ENSRNOG00000003865,ENSRNOG00000003865.6,4528,363654,Tmigd1,NM_001135029,0.745557544288992,0.366597750373364,0.395785074530669
ENSRNOG00000003873,ENSRNOG00000003873.6,5081,25306,Cpd,NM_012836,0.221836925300631,7.97311847507303,0.00237198668205303
ENSRNOG00000003971,ENSRNOG00000003971.6,4267,NA,NA,NA,-0.171783057083027,4.76135566864804,0.0153603732118631
ENSRNOG00000003495,ENSRNOG00000003495.7,7470,287530,Prpf8,NM_001191590,-0.015534414907579,7.50536726641587,0.757011081563123
ENSRNOG00000003835,ENSRNOG00000003835.5,4492,287532,Slc43a2,NM_001105812,-1.51397106672482,2.88571116649113,6.70909026017163e-33
ENSRNOG00000003846,ENSRNOG00000003846.7,1647,29525,Pitpna,NM_017231,-0.732395844001163,6.87898263068648,4.34864844301737e-40
ENSRNOG00000056954,ENSRNOG00000056954.1,1568,287533,Inpp5k,NM_001013859,0.252559889800928,3.97055058115898,0.00102657159333932
ENSRNOG00000004072,ENSRNOG00000004072.6,3789,65261,Myo1c,NM_001414168,0.05647243396035,8.09900979665952,0.288467591465724
ENSRNOG00000025792,ENSRNOG00000025792.4,1253,54245,Crk,NM_019302,-0.158090268659252,5.03780367854154,0.0361635179175817
ENSRNOG00000005290,ENSRNOG00000005290.5,1738,29753,Ywhae,NM_031603,-0.213810492425403,8.52805322996546,0.00011317597863859
ENSRNOG00000006674,ENSRNOG00000006674.4,1360,287534,Rflnb,NM_001007611,-1.09214550784265,5.89333356423143,1.50803452706563e-36
ENSRNOG00000006895,ENSRNOG00000006895.6,2806,287535,Vps53,NM_001105813,0.205452362743021,4.80212485811387,0.00119697903210667
ENSRNOG00000034180,ENSRNOG00000034180.4,347,81770,Rpl37l1,NM_031106,-0.117100434525054,8.2847632522301,0.234389829378859
ENSRNOG00000007722,ENSRNOG00000007722.7,1057,100360533,Tlcd3a,NM_001399011,-0.563951166926574,3.8465429105262,5.24662956451109e-09
ENSRNOG00000055236,ENSRNOG00000055236.1,3387,NA,NA,NA,0.190278576794439,3.8347257212373,0.0157370728871994
ENSRNOG00000007788,ENSRNOG00000007788.7,1457,363644,Glod4,NM_001014227,-0.0785606152038858,5.79788951783094,0.175434845106916
ENSRNOG00000037238,ENSRNOG00000037238.3,1472,360569,Mrm3,NM_001108282,-0.0149516737090875,2.40091661709196,0.910971657078168
ENSRNOG00000008178,ENSRNOG00000008178.6,1347,360577,Nxn,NM_001108285,0.105992150952045,6.44509005389801,0.106089057101582
ENSRNOG00000007988,ENSRNOG00000007988.7,1801,79463,Timm22,NM_032618,0.0411573135710441,4.30980461451965,0.588380669567069
ENSRNOG00000056837,ENSRNOG00000056837.1,2930,287537,Abr,NM_001105814,-1.15231514255434,4.46384216301072,4.34286925648136e-65
ENSRNOG00000012681,ENSRNOG00000012681.9,2773,25476,Lgals9,NM_001388499,1.01988119849292,0.992323915632298,2.03189645181205e-06
ENSRNOG00000009566,ENSRNOG00000009566.8,4981,303274,Phf12,NM_001013117,0.732353111084545,5.85356020831415,6.61854201214922e-37
ENSRNOG00000033101,ENSRNOG00000033101.5,7120,360570,Myo18a,NM_001172137,-0.104689734000031,6.20482930771467,0.125227328248328
ENSRNOG00000024964,ENSRNOG00000024964.7,2076,681371,Nufip2,NM_001427799,0.126535661125964,5.15147614668117,0.114681113060633
ENSRNOG00000010673,ENSRNOG00000010673.7,2033,363646,Eral1,NM_001013229,0.285351210322376,3.32964847629397,0.0037626780977518
ENSRNOG00000009681,ENSRNOG00000009681.8,2726,83764,Flot2,NM_001270800,0.00737596199903985,4.67385449725503,0.920133794034519
ENSRNOG00000009673,ENSRNOG00000009673.7,1113,NA,NA,NA,0.102602124010436,0.781838892297456,0.693582534182581
ENSRNOG00000029570,ENSRNOG00000029570.4,4062,497960,Fam222b,NM_001109038,0.277845367036552,4.0319771873454,0.000899595175584167
ENSRNOG00000013169,ENSRNOG00000013169.5,2004,303285,Traf4,NM_001107017,1.05479419815212,4.51094425643123,9.78750923838531e-35
ENSRNOG00000012866,ENSRNOG00000012866.6,2621,287473,Nek8,NM_001105804,0.336951843931215,0.0127406207433156,0.334029390973799
ENSRNOG00000012579,ENSRNOG00000012579.7,4188,NA,NA,NA,0.0634419819773209,2.0109509169536,0.642928842257629
ENSRNOG00000023375,ENSRNOG00000023375.6,1137,360571,Rab34,NM_001012140,-0.583073158769032,5.97728154341649,3.36715278734094e-22
ENSRNOG00000023381,ENSRNOG00000023381.4,1416,497959,Proca1,NM_001025758,-0.926155558918053,0.232873068763765,0.00140229098095914
ENSRNOG00000012240,ENSRNOG00000012240.6,6540,303281,Supt6h,NM_001191820,0.272967359647058,7.2147131049403,1.77908265629215e-07
ENSRNOG00000012121,ENSRNOG00000012121.6,1262,287470,Sdf2,NM_001105803,-0.319886470198614,5.60670768384985,2.10909255137108e-07
ENSRNOG00000011887,ENSRNOG00000011887.7,6973,303280,Bltp2,NM_001427086,-0.290388042798357,7.0461242064769,8.00829054801439e-09
ENSRNOG00000037214,ENSRNOG00000037214.2,1209,NA,NA,NA,0.49654972877145,-0.183376395288394,0.0862508928810829
ENSRNOG00000011777,ENSRNOG00000011777.7,3910,252918,Spag5,NM_001044224,0.289088262393178,5.39279798456646,0.000307800500270739
ENSRNOG00000011366,ENSRNOG00000011366.7,2452,303277,Pigs,NM_001006602,-0.0589423039118295,5.38253077271397,0.270963287243382
ENSRNOG00000011060,ENSRNOG00000011060.7,1280,29402,Unc119,NM_017188,1.28312153063511,4.92564487119612,2.14626071881334e-38
ENSRNOG00000010870,ENSRNOG00000010870.6,2231,287469,Foxn1,NM_001100648,-0.463293019908637,0.976218429010019,0.0160666496772053
ENSRNOG00000010291,ENSRNOG00000010291.7,2279,303333,Slc46a1,NM_001013969,0.615202718447154,2.4749167353736,1.50231472757931e-06
ENSRNOG00000010244,ENSRNOG00000010244.5,4039,287545,Sarm1,NM_001105817,0.0224726299772474,2.18098960841768,0.892392259717828
ENSRNOG00000009896,ENSRNOG00000009896.7,1344,303332,Tmem199,NM_001024992,0.505484189619725,3.26184934236569,5.79992320385883e-06
ENSRNOG00000009252,ENSRNOG00000009252.7,1382,287544,Poldip2,NM_001105816,-0.205601954293388,5.2288793850642,0.00431823458271308
ENSRNOG00000009069,ENSRNOG00000009069.4,3858,287543,Tnfaip1,NM_182950,-0.0330837484990828,5.81000554628092,0.551753468188096
ENSRNOG00000008891,ENSRNOG00000008891.5,1126,287541,Ift20,NM_001105815,-0.67314199247569,5.6322759035057,7.83195344515869e-12
ENSRNOG00000022657,ENSRNOG00000022657.3,1241,NA,NA,NA,-0.335043216311534,4.44072286967219,0.00014216005849737
ENSRNOG00000022652,ENSRNOG00000022652.3,768,NA,NA,NA,-0.201711562385672,6.17845381054335,0.000201482049681402
ENSRNOG00000008704,ENSRNOG00000008704.6,4746,303330,Tmem97,NM_001008334,-0.241478282626023,3.80806003043629,0.011254078024659
ENSRNOG00000037204,ENSRNOG00000037204.3,1575,497962,Lyrm9,NM_001173471,0.584061536288455,1.02480148925361,0.00313114969898572
ENSRNOG00000012818,ENSRNOG00000012818.7,4170,108348076,Ksr1,NM_001108284,1.13953716268829,4.27660673192299,6.58591823330077e-47
ENSRNOG00000023182,ENSRNOG00000023182.2,393,363650,Faul2,NM_001430330,-0.00495165264009851,3.44415335403466,0.961428425938812
ENSRNOG00000012929,ENSRNOG00000012929.6,2262,303336,Wsb1,NM_001025664,1.05832937170581,6.6260215885505,9.2409313496649e-62
ENSRNOG00000056575,ENSRNOG00000056575.1,3005,NA,NA,NA,-0.717460880894135,1.31261700220068,0.000237299143365222
ENSRNOG00000013780,ENSRNOG00000013780.6,9326,24592,Nf1,NM_012609,-0.135306337022648,5.64563841423871,0.068830240508644
ENSRNOG00000029091,ENSRNOG00000029091.4,451,NA,NA,NA,0.366820230522197,0.410548363766852,0.205715617866921
ENSRNOG00000014209,ENSRNOG00000014209.7,1788,360574,Utp6,NM_001398803,-0.040857967539676,5.29921198049694,0.498855871182396
ENSRNOG00000058663,ENSRNOG00000058663.1,2223,688041,Suz12,NM_001427659,0.391447219286436,5.68473235642236,6.44151117593905e-07
ENSRNOG00000050657,ENSRNOG00000050657.2,1203,54395,Crlf3,NM_001168612,0.432343530321414,3.08927013256943,2.86758514892182e-06
ENSRNOG00000021903,ENSRNOG00000021903.7,6073,303348,Atad5,XM_006246963,0.843882364740695,5.08516264812405,1.40948020672031e-15
ENSRNOG00000004000,ENSRNOG00000004000.7,1505,287554,Tefm,NM_001025626,-0.119031408174795,2.26496162684741,0.448296497643165
ENSRNOG00000004093,ENSRNOG00000004093.7,5844,303350,Rnf135,NM_001012010,0.338037529846678,5.92720241289297,3.30278334249452e-10
ENSRNOG00000005515,ENSRNOG00000005515.4,3750,287556,Rhbdl3,NM_001105819,1.02591921092976,3.02681039154645,2.06590414029187e-23
ENSRNOG00000000237,ENSRNOG00000000237.7,1179,303764,C10h17orf75,NM_001139506,0.334670044497207,2.50607992346865,0.0135580260146898
ENSRNOG00000000236,ENSRNOG00000000236.7,1750,303763,Zfp207,NM_001039020,-0.458543028374845,6.33420360295537,2.03816105313707e-09
ENSRNOG00000005538,ENSRNOG00000005538.7,3344,303353,Psmd11,NM_001394006,-0.171971696368169,6.35456616905764,0.0817633381757302
